ax,ay,az,gx,gy,gz,sequence_id
1.77,-0.71,9.32,-0.02,0.01,-0.03,71
1.58,-0.82,8.86,0.01,-0.02,-0.03,71
1.8,-0.64,9.18,0.07,-0.08,-0.1,71
1.74,-0.7,9.24,0.09,-0.13,-0.07,71
1.75,-0.66,9.22,0.06,-0.1,-0.11,71
2.03,-0.49,9.05,0.05,-0.06,-0.11,71
2.16,-0.42,9.23,0.06,-0.05,-0.04,71
1.98,-0.44,9.44,-0.0,0.03,-0.02,71
1.88,-0.59,8.99,-0.02,0.0,0.01,71
1.81,-0.55,9.18,0.01,-0.0,-0.01,71
1.82,-0.58,9.08,0.02,-0.05,-0.02,71
1.86,-0.5,9.15,0.04,-0.05,-0.04,71
1.96,-0.45,9.21,0.03,-0.04,-0.05,71
1.97,-0.45,9.15,0.02,-0.04,-0.04,71
2.0,-0.43,9.17,0.03,-0.04,-0.03,71
1.87,-0.44,9.22,-0.0,-0.01,-0.03,71
1.74,-0.48,8.95,0.01,-0.0,-0.09,71
1.94,-0.44,9.0,0.09,-0.08,-0.11,71
2.12,-0.38,9.04,0.12,-0.11,-0.08,71
2.19,-0.27,9.38,0.08,0.02,-0.11,71
2.26,-0.24,9.23,0.02,0.13,-0.09,71
1.03,-0.34,8.87,0.1,0.16,-0.18,71
1.78,-0.18,9.01,0.11,0.56,-0.45,71
1.06,0.16,8.82,0.22,0.87,-0.63,71
4.22,1.41,9.68,0.46,2.15,-0.91,71
5.02,1.95,13.98,0.43,1.74,-0.19,71
6.25,3.11,18.59,-0.26,0.8,0.45,71
5.33,3.79,17.02,-2.22,2.57,0.78,71
3.61,4.45,14.07,-3.12,2.44,1.13,71
1.36,4.99,12.46,-3.98,2.35,1.51,71
-0.78,6.04,9.08,-5.0,2.76,1.43,71
-2.42,6.87,4.85,-5.78,2.64,1.54,71
-5.01,7.03,0.15,-6.09,2.51,1.6,71
-7.62,6.36,-5.82,-6.24,1.77,1.54,71
-10.29,2.2,-14.07,-5.14,1.12,1.22,71
1.8,-0.76,9.04,0.07,-0.06,-0.0,72
1.85,-0.74,9.2,0.06,-0.04,-0.02,72
1.91,-0.67,9.34,0.03,-0.03,-0.01,72
1.97,-0.65,9.25,-0.02,-0.0,0.0,72
1.79,-0.75,9.13,-0.04,0.01,0.01,72
1.7,-0.77,9.1,-0.02,0.0,-0.01,72
1.76,-0.74,9.09,0.0,-0.02,-0.04,72
1.92,-0.69,9.25,0.01,-0.04,-0.04,72
1.92,-0.67,9.14,-0.0,-0.02,-0.04,72
1.89,-0.7,9.19,0.0,-0.02,-0.02,72
1.85,-0.7,9.15,-0.0,-0.0,-0.03,72
1.85,-0.72,9.11,0.01,-0.02,-0.03,72
1.89,-0.71,9.21,0.02,-0.02,-0.04,72
1.92,-0.72,9.16,0.01,-0.02,-0.03,72
1.91,-0.65,9.11,0.02,-0.02,-0.02,72
1.93,-0.62,9.16,0.03,-0.02,-0.02,72
1.89,-0.6,9.32,0.0,-0.03,-0.01,72
1.98,-0.65,9.02,0.0,-0.02,-0.01,72
1.88,-0.62,9.21,0.03,-0.03,-0.01,72
1.9,-0.63,9.23,-0.0,-0.02,-0.03,72
2.06,-0.58,9.14,-0.01,-0.01,-0.02,72
1.89,-0.62,9.22,-0.02,0.0,0.01,72
1.82,-0.68,9.06,0.0,-0.0,-0.02,72
1.93,-0.59,9.12,0.01,-0.02,-0.03,72
1.98,-0.6,9.22,0.02,-0.03,-0.02,72
1.97,-0.59,9.13,0.02,-0.02,-0.02,72
2.03,-0.59,9.2,-0.0,-0.01,-0.01,72
1.9,-0.6,9.04,0.03,-0.02,-0.01,72
1.99,-0.59,9.22,0.02,-0.01,-0.02,72
1.38,-0.42,9.27,0.02,-0.0,-0.03,72
2.24,-1.24,10.68,-0.33,0.57,-0.33,72
2.19,-0.83,8.26,-0.4,1.13,-0.42,72
5.14,0.21,12.7,-0.18,1.27,-0.35,72
5.16,0.6,13.69,-0.13,0.18,0.16,72
7.75,1.8,16.29,-0.92,1.05,0.52,72
6.78,2.89,14.09,-1.99,1.94,1.27,72
4.88,3.45,12.27,-2.83,2.35,1.68,72
3.15,4.14,9.8,-3.52,2.4,2.19,72
-1.09,4.19,6.63,-4.27,2.23,2.67,72
-3.75,4.24,2.9,-4.74,2.45,2.53,72
-6.83,4.1,-0.04,-5.61,3.47,2.24,72
-9.38,2.08,-9.05,-5.83,3.81,1.44,72
-10.27,-1.1,-14.01,-3.79,1.68,0.67,72
-8.95,-2.58,-11.53,-1.36,-0.96,0.51,72
-8.85,-2.95,-7.37,-0.93,0.13,0.23,72
-8.65,-3.83,-7.24,-0.37,-0.07,0.15,72
-8.54,-4.33,-4.69,0.11,-0.39,0.03,72
1.9,-0.79,8.23,-0.12,0.09,0.12,73
1.41,-0.85,9.03,0.05,-0.01,-0.0,73
1.81,-0.63,9.46,0.02,-0.09,-0.1,73
2.31,-0.52,9.0,0.02,-0.07,-0.11,73
2.57,-0.4,9.41,-0.04,-0.03,-0.04,73
2.39,-0.56,8.97,-0.05,0.0,0.03,73
1.87,-0.76,8.83,0.0,0.01,0.01,73
1.9,-0.61,9.32,0.04,-0.06,-0.03,73
2.25,-0.55,9.11,0.01,-0.04,-0.07,73
2.34,-0.55,9.03,0.02,-0.04,-0.04,73
2.27,-0.52,9.24,0.01,-0.01,-0.02,73
2.13,-0.56,9.12,-0.02,0.01,-0.02,73
2.19,-0.57,9.05,-0.01,-0.0,-0.03,73
2.21,-0.54,9.22,0.01,-0.01,-0.03,73
2.25,-0.53,9.17,-0.02,-0.0,-0.02,73
2.15,-0.55,9.11,-0.02,-0.01,-0.01,73
2.25,-0.59,9.0,0.0,-0.02,-0.01,73
2.24,-0.54,9.15,0.0,-0.02,-0.02,73
2.22,-0.51,9.14,-0.0,-0.02,-0.01,73
2.25,-0.58,9.07,-0.0,-0.01,-0.01,73
2.24,-0.54,9.12,0.01,-0.0,-0.02,73
2.21,-0.53,9.16,-0.01,-0.01,-0.02,73
2.24,-0.54,9.04,0.01,-0.01,-0.02,73
2.2,-0.52,9.19,0.0,-0.03,-0.01,73
2.21,-0.56,9.03,0.01,-0.02,-0.02,73
2.18,-0.57,9.04,0.04,-0.05,-0.03,73
1.88,-0.51,9.24,0.03,-0.04,-0.07,73
2.12,-0.67,8.95,0.06,-0.11,-0.15,73
2.24,-0.32,9.84,-0.01,0.26,-0.35,73
3.1,0.0,9.56,-0.23,1.18,-0.48,73
5.0,0.74,10.18,0.3,1.27,-0.62,73
6.79,1.27,15.34,0.3,0.94,-0.22,73
8.59,2.69,17.19,-1.01,1.7,0.36,73
6.82,3.21,14.36,-2.18,2.55,0.94,73
4.62,4.13,12.31,-3.14,2.97,1.41,73
1.73,4.81,9.48,-3.81,2.62,1.71,73
0.89,5.57,6.13,-4.42,2.36,2.08,73
-3.03,6.03,3.35,-4.95,2.25,2.81,73
-9.06,4.51,-1.66,-5.39,2.38,2.29,73
-9.42,2.44,-9.27,-4.97,2.37,1.82,73
-12.77,-1.04,-11.91,-3.41,1.3,1.11,73
1.83,-1.06,9.02,0.04,-0.05,-0.02,74
1.77,-0.97,9.23,0.06,-0.05,-0.0,74
1.71,-0.99,9.23,0.03,-0.03,-0.0,74
1.74,-0.98,9.04,0.04,-0.03,-0.02,74
1.66,-0.95,9.21,0.04,-0.02,-0.04,74
1.7,-0.96,9.19,0.02,-0.06,-0.05,74
1.72,-0.95,9.19,0.02,-0.02,-0.08,74
1.92,-0.93,9.15,0.01,-0.03,-0.09,74
1.98,-0.89,9.04,0.01,-0.04,-0.07,74
2.02,-0.85,9.16,0.03,-0.03,-0.03,74
1.86,-0.89,9.19,0.01,-0.0,-0.01,74
1.81,-0.85,9.17,0.0,-0.0,-0.02,74
1.79,-0.87,9.17,-0.0,-0.01,-0.04,74
1.8,-0.94,9.12,-0.0,-0.01,-0.05,74
1.91,-0.83,9.12,0.01,-0.02,-0.06,74
2.01,-0.84,9.11,0.02,-0.04,-0.02,74
1.96,-0.79,9.13,0.03,-0.03,-0.01,74
1.97,-0.78,9.2,0.01,-0.01,0.01,74
1.89,-0.82,9.2,0.01,-0.01,0.02,74
1.81,-0.86,9.08,0.0,-0.01,0.01,74
1.88,-0.8,9.11,0.03,-0.03,-0.01,74
1.94,-0.75,9.26,0.01,-0.02,-0.0,74
1.86,-0.8,9.11,0.01,-0.02,-0.0,74
1.87,-0.78,9.15,0.01,-0.01,-0.02,74
1.87,-0.77,9.14,0.02,-0.04,-0.02,74
1.96,-0.73,9.2,0.01,-0.03,-0.02,74
1.93,-0.75,9.12,0.02,-0.06,-0.02,74
1.9,-0.71,9.12,0.03,-0.07,-0.03,74
2.04,-0.65,8.95,0.08,-0.1,-0.02,74
2.06,-0.68,9.1,0.11,-0.11,-0.01,74
2.27,-0.54,8.82,0.15,-0.11,-0.02,74
1.77,-0.19,9.32,0.19,0.05,-0.08,74
5.42,-0.8,10.41,0.11,0.58,0.02,74
5.31,-0.01,12.13,-0.13,1.12,0.55,74
5.11,0.0,14.65,-0.02,0.68,0.51,74
7.72,1.31,15.79,-1.12,2.32,0.49,74
5.77,2.13,12.86,-2.14,3.6,0.75,74
5.11,3.23,12.09,-2.61,2.66,1.19,74
3.19,4.86,11.04,-3.37,2.45,1.68,74
1.18,6.56,9.81,-4.69,2.85,1.97,74
-2.31,8.14,5.43,-6.08,3.25,2.47,74
-6.88,8.62,-1.61,-7.5,4.22,1.95,74
-8.02,5.91,-16.29,-7.02,3.53,1.6,74
-11.91,0.38,-18.84,-2.71,-1.45,1.36,74
-11.12,-0.97,-11.32,-1.23,-0.47,0.37,74
-8.72,-1.57,-7.98,-0.33,-0.44,0.08,74
-7.3,-2.24,-5.27,-0.06,-0.54,0.25,74
-8.67,-3.23,-3.39,-0.01,0.11,0.36,74
-9.52,-3.79,-3.64,0.13,-0.29,0.27,74
2.24,-0.87,9.07,0.11,-0.09,-0.1,75
2.37,-0.74,9.39,0.1,-0.14,-0.05,75
2.58,-0.69,9.3,0.0,-0.0,-0.04,75
2.45,-0.74,9.07,-0.02,0.03,0.03,75
2.11,-0.85,9.08,-0.02,0.03,0.04,75
1.86,-0.91,9.06,-0.0,-0.02,-0.01,75
2.17,-0.83,9.02,0.03,-0.05,-0.05,75
2.37,-0.74,9.24,0.03,-0.04,-0.05,75
2.33,-0.72,9.1,-0.0,-0.0,-0.02,75
2.3,-0.78,9.02,0.01,-0.0,-0.0,75
2.07,-0.79,9.15,0.01,-0.01,-0.01,75
2.31,-0.76,9.13,-0.0,-0.0,-0.03,75
2.3,-0.74,9.0,0.03,-0.03,-0.01,75
2.2,-0.73,9.34,0.01,-0.01,-0.02,75
2.13,-0.78,9.04,-0.02,0.01,-0.05,75
2.34,-0.71,9.02,0.02,-0.02,-0.06,75
2.32,-0.68,9.17,0.03,-0.04,-0.01,75
2.39,-0.67,9.02,0.02,-0.01,0.01,75
2.27,-0.7,9.1,0.05,-0.03,0.03,75
2.18,-0.69,9.15,0.02,-0.02,0.01,75
2.27,-0.67,9.13,0.02,-0.03,-0.01,75
2.31,-0.68,9.01,0.03,-0.03,-0.01,75
2.26,-0.62,9.12,0.05,-0.04,-0.0,75
2.25,-0.59,9.18,0.02,-0.02,-0.03,75
2.46,-0.59,9.13,-0.0,-0.01,-0.02,75
2.34,-0.61,9.06,0.0,0.0,-0.0,75
2.21,-0.59,9.19,0.0,-0.01,-0.01,75
2.3,-0.62,8.94,0.01,-0.01,-0.03,75
2.32,-0.59,9.1,0.02,-0.01,-0.04,75
2.34,-0.44,9.1,0.03,0.03,-0.05,75
2.21,-0.78,8.93,0.05,0.01,-0.03,75
2.09,-0.67,8.79,0.1,0.2,-0.11,75
2.73,-0.38,10.0,-0.01,0.59,-0.2,75
2.69,-0.16,9.13,-0.1,0.97,-0.17,75
2.96,-0.68,10.89,0.13,1.58,-0.16,75
4.19,0.34,15.19,0.34,0.74,-0.28,75
6.81,2.02,17.19,-0.83,1.25,-0.03,75
7.27,3.42,14.91,-2.22,2.3,0.59,75
4.67,3.83,12.25,-3.05,2.29,1.14,75
3.54,4.92,10.13,-3.66,2.24,1.62,75
0.8,5.37,7.61,-4.41,2.42,2.13,75
-3.3,4.88,3.98,-4.96,1.81,2.63,75
-7.75,3.32,-1.52,-5.04,1.88,2.4,75
-10.7,0.94,-5.2,-4.86,2.41,1.49,75
-11.81,-1.95,-11.7,-3.89,1.83,0.74,75
-10.1,-3.64,-12.04,-1.8,0.08,0.18,75
-8.25,-4.01,-7.66,-0.7,-0.29,0.19,75
-8.45,-4.43,-5.67,-0.39,0.04,0.14,75
2.36,-0.47,9.15,-0.02,0.07,-0.0,76
2.21,-0.53,9.04,-0.02,0.03,0.01,76
2.09,-0.56,9.16,0.02,-0.01,-0.01,76
2.3,-0.48,9.09,0.01,-0.02,-0.02,76
2.23,-0.44,9.24,0.01,-0.02,-0.01,76
2.22,-0.45,9.22,-0.03,0.01,-0.02,76
2.19,-0.5,9.17,0.0,-0.01,-0.04,76
2.27,-0.45,9.05,0.0,-0.02,-0.03,76
2.33,-0.47,9.21,-0.01,-0.0,-0.02,76
2.2,-0.47,9.06,-0.01,-0.01,-0.01,76
2.21,-0.49,9.17,0.0,-0.01,-0.02,76
2.26,-0.46,9.08,0.01,-0.01,-0.03,76
2.25,-0.46,9.21,-0.01,-0.0,-0.02,76
2.23,-0.49,9.05,-0.01,-0.01,-0.02,76
2.3,-0.46,9.15,-0.01,-0.01,-0.02,76
2.27,-0.46,9.1,-0.0,0.0,-0.01,76
2.18,-0.46,9.16,-0.01,-0.02,-0.01,76
2.27,-0.44,9.13,0.0,-0.02,-0.02,76
2.3,-0.47,9.13,-0.01,-0.01,-0.02,76
2.21,-0.48,9.02,-0.0,-0.02,-0.02,76
2.28,-0.45,9.15,0.0,-0.01,-0.03,76
2.32,-0.45,9.05,0.0,-0.01,-0.02,76
2.3,-0.45,9.08,0.02,-0.01,-0.01,76
2.31,-0.45,9.17,-0.0,0.0,-0.01,76
2.32,-0.43,8.95,0.0,-0.01,-0.0,76
2.24,-0.4,9.2,0.02,-0.0,0.0,76
2.26,-0.41,9.11,0.0,0.02,-0.02,76
2.3,-0.44,8.96,0.02,0.03,-0.02,76
2.14,-0.34,9.13,0.05,0.1,-0.04,76
1.39,-0.69,9.12,0.01,0.18,-0.15,76
2.65,-0.51,9.74,-0.09,0.89,-0.51,76
4.05,0.01,9.65,-0.25,2.1,-0.6,76
5.52,1.41,13.31,-0.05,2.15,-0.53,76
7.85,2.94,18.01,-0.5,1.24,0.13,76
7.36,4.19,17.33,-2.43,2.99,0.88,76
3.77,4.84,12.99,-3.61,2.89,1.48,76
0.71,5.03,9.43,-4.19,2.27,2.12,76
-3.47,5.05,6.11,-4.71,2.06,2.31,76
-4.34,6.0,2.21,-5.57,2.75,2.14,76
-8.27,5.03,-3.97,-6.12,3.06,1.87,76
-10.54,1.46,-13.63,-5.06,2.28,0.89,76
-9.81,-0.98,-13.03,-2.64,0.25,0.45,76
-9.21,-3.18,-11.73,-1.03,-0.69,0.35,76
-8.49,-4.43,-6.65,-0.24,-0.17,0.02,76
-8.09,-4.58,-3.69,-0.06,0.05,-0.1,76
-8.35,-5.14,-3.13,0.18,-0.22,-0.06,76
-9.01,-5.07,-1.92,0.2,-0.26,-0.06,76
-7.94,-4.63,-1.05,0.11,-0.09,-0.1,76
-8.07,-4.77,-1.05,-0.03,0.1,-0.1,76
2.09,-0.68,9.0,0.04,-0.02,-0.06,77
2.07,-0.58,9.44,0.02,-0.03,-0.09,77
2.19,-0.6,8.99,0.0,-0.03,-0.08,77
2.31,-0.61,9.19,0.04,-0.04,-0.05,77
2.21,-0.56,9.24,-0.0,-0.03,-0.03,77
2.36,-0.56,9.1,-0.01,-0.02,0.01,77
2.11,-0.65,9.0,0.0,-0.02,0.02,77
1.98,-0.65,9.23,0.0,-0.02,-0.01,77
2.08,-0.63,9.05,0.0,-0.03,-0.05,77
2.34,-0.53,9.22,-0.0,-0.01,-0.04,77
2.19,-0.59,9.06,-0.01,0.0,-0.01,77
2.12,-0.63,9.07,0.01,-0.0,-0.01,77
2.1,-0.58,9.11,0.02,-0.03,-0.02,77
2.1,-0.6,9.04,0.02,-0.03,-0.03,77
2.21,-0.55,9.15,0.03,-0.03,-0.03,77
2.23,-0.51,9.09,0.03,-0.04,-0.02,77
2.26,-0.55,9.13,0.02,-0.03,-0.02,77
2.25,-0.5,9.27,-0.0,-0.0,-0.01,77
2.03,-0.57,8.98,-0.03,0.01,-0.04,77
2.22,-0.53,9.06,0.02,-0.02,-0.06,77
2.39,-0.45,9.21,-0.01,0.0,-0.04,77
2.34,-0.5,9.03,-0.0,0.01,-0.01,77
2.15,-0.49,9.17,-0.02,0.04,-0.01,77
1.56,-0.48,9.43,-0.03,0.09,-0.1,77
1.67,-0.65,8.86,-0.06,0.08,-0.19,77
1.96,-0.43,9.08,-0.0,0.23,-0.34,77
1.71,-0.57,8.88,0.03,0.15,-0.37,77
2.57,-0.48,9.06,0.03,0.69,-0.43,77
3.01,-0.62,9.61,-0.02,1.1,-0.28,77
2.07,-0.21,10.27,0.28,1.41,-0.43,77
4.29,1.09,15.72,0.13,1.28,-0.23,77
4.13,1.83,16.46,-0.73,1.68,0.12,77
3.5,1.75,15.93,-2.07,2.81,0.28,77
3.55,2.54,13.39,-2.81,2.0,0.56,77
3.09,3.26,10.46,-3.46,1.92,1.1,77
1.38,3.94,8.51,-4.07,1.95,1.51,77
-0.72,4.36,5.6,-4.68,1.85,2.04,77
-5.4,3.71,1.35,-5.14,2.08,2.35,77
-10.02,1.66,-4.43,-5.04,2.23,1.59,77
-10.57,-0.36,-7.11,-4.23,1.93,0.62,77
-10.11,-2.3,-11.48,-3.05,0.83,0.14,77
-8.33,-3.28,-10.81,-1.59,0.19,0.02,77
-7.72,-4.13,-8.72,-0.5,-0.47,0.17,77
-7.63,-4.0,-5.99,-0.15,-0.2,0.25,77
-8.31,-4.78,-5.05,0.19,-0.16,0.14,77
0.43,-0.83,9.65,-0.12,0.1,-0.05,78
0.82,-0.76,8.59,-0.06,-0.04,-0.06,78
0.85,-0.82,9.0,0.02,-0.01,-0.06,78
0.6,-0.97,8.52,-0.03,-0.01,-0.07,78
0.94,-0.76,9.05,0.07,-0.03,-0.17,78
1.21,-0.71,9.32,0.09,-0.06,-0.14,78
1.24,-0.76,9.05,0.04,-0.02,-0.11,78
1.53,-0.79,9.37,0.07,-0.02,-0.04,78
0.88,-0.74,9.0,0.01,0.1,-0.06,78
1.35,-0.62,9.36,0.09,-0.06,-0.06,78
0.96,-0.66,9.28,0.02,0.01,0.01,78
1.01,-0.62,9.39,0.03,0.01,-0.04,78
0.96,-0.67,9.31,-0.0,-0.04,-0.02,78
0.84,-0.62,9.14,0.05,-0.06,-0.09,78
1.46,-0.42,9.7,-0.02,0.01,-0.02,78
1.01,-0.62,9.05,-0.01,-0.01,-0.01,78
1.3,-0.57,9.31,-0.02,-0.05,-0.02,78
0.86,-0.64,9.21,-0.0,0.01,-0.04,78
1.25,-0.53,9.37,-0.02,-0.01,-0.03,78
0.99,-0.67,9.13,-0.02,-0.04,-0.02,78
0.97,-0.71,9.04,-0.01,-0.05,-0.05,78
1.08,-0.64,8.5,0.03,-0.0,-0.1,78
1.42,-0.54,9.17,0.11,-0.03,-0.07,78
0.96,-0.58,8.74,0.06,0.08,-0.05,78
0.62,-0.54,9.26,0.22,-0.05,-0.14,78
0.93,-0.57,10.26,0.18,-0.01,-0.14,78
0.24,-0.46,11.13,0.1,0.22,-0.4,78
2.79,-1.02,13.26,-0.03,0.82,-0.63,78
3.02,-0.3,15.63,-0.62,1.52,-0.73,78
5.44,1.43,17.33,-1.98,3.04,-0.7,78
4.61,1.94,15.1,-3.15,3.19,-0.1,78
2.6,1.84,10.96,-3.56,2.13,0.43,78
2.0,2.88,8.95,-3.99,2.23,0.78,78
-0.34,3.48,5.66,-4.73,2.46,1.17,78
-2.47,3.08,0.76,-5.36,3.1,1.08,78
-5.64,1.13,-5.86,-5.27,2.89,1.02,78
-8.09,-2.35,-13.34,-3.59,0.65,0.88,78
-8.96,-4.59,-12.7,-1.52,-0.71,0.74,78
-0.64,-1.75,8.35,0.14,0.14,-0.01,79
0.13,-1.56,9.14,0.18,0.21,-0.14,79
0.25,-1.35,9.39,0.11,0.05,-0.06,79
0.4,-1.31,9.2,0.04,0.12,-0.07,79
0.66,-1.3,9.06,0.08,0.07,-0.05,79
0.57,-1.02,9.48,0.03,0.06,0.11,79
0.33,-1.22,9.21,0.03,-0.01,0.1,79
-0.03,-1.37,9.09,0.0,-0.02,0.06,79
-0.15,-1.3,9.12,0.03,-0.02,-0.03,79
-0.12,-1.24,9.11,0.05,-0.06,-0.08,79
0.11,-1.02,8.95,0.09,0.0,-0.12,79
0.13,-1.04,9.65,0.11,-0.05,-0.09,79
0.52,-1.11,9.34,-0.02,0.02,-0.11,79
0.42,-1.19,8.99,0.02,-0.01,-0.06,79
0.7,-1.0,9.33,0.02,0.02,-0.04,79
0.64,-1.01,9.03,-0.02,0.03,0.01,79
0.4,-0.92,9.15,0.06,-0.02,0.02,79
0.47,-1.03,9.17,-0.01,0.04,0.08,79
-0.13,-1.14,8.89,0.04,0.04,0.01,79
-0.01,-1.08,9.09,0.09,0.05,-0.03,79
-0.23,-1.12,9.22,0.12,0.07,-0.09,79
0.23,-1.0,9.99,0.25,0.07,-0.18,79
0.41,-1.18,11.83,0.09,0.15,-0.17,79
1.07,-0.72,13.36,-0.04,0.6,-0.39,79
2.76,-0.22,16.23,-0.69,0.82,-0.38,79
4.21,1.21,16.58,-2.08,1.84,-0.25,79
4.33,2.0,13.43,-3.41,2.85,0.05,79
3.28,2.36,9.94,-3.93,2.29,0.51,79
2.2,2.68,7.91,-4.22,2.05,1.04,79
-0.15,3.38,5.89,-5.26,2.73,1.42,79
-3.97,3.1,-0.98,-6.64,4.26,1.08,79
-7.48,-0.52,-11.1,-5.37,2.82,0.55,79
-6.18,-2.54,-13.36,-2.98,-0.45,0.56,79
-8.65,-4.05,-12.01,-1.95,0.34,0.44,79
-7.61,-4.76,-11.48,-0.8,-0.06,0.03,79
-6.81,-4.98,-8.54,0.06,-0.13,0.13,79
-7.68,-5.68,-6.13,0.37,-0.19,0.1,79
-7.49,-6.0,-4.53,0.61,-0.28,-0.01,79
-7.34,-5.97,-3.44,0.53,-0.02,-0.2,79
-6.89,-6.06,-2.52,0.5,-0.18,-0.18,79
1.21,-1.12,9.55,-0.11,-0.01,0.16,80
0.15,-1.44,8.59,-0.12,-0.1,0.19,80
0.08,-1.43,8.76,-0.09,0.03,0.03,80
0.29,-1.5,8.6,-0.05,-0.02,-0.04,80
0.31,-1.61,8.9,-0.02,0.07,-0.13,80
0.85,-1.6,9.06,-0.01,0.05,-0.18,80
1.34,-1.55,9.29,0.02,-0.05,-0.16,80
1.51,-1.43,9.17,-0.04,0.01,-0.08,80
1.45,-1.47,9.15,-0.02,-0.01,0.0,80
1.01,-1.5,9.05,-0.03,-0.01,0.01,80
1.13,-1.45,9.03,-0.02,-0.05,0.03,80
0.84,-1.57,8.92,-0.02,0.04,0.04,80
0.66,-1.51,9.28,0.01,-0.03,-0.0,80
0.46,-1.53,9.11,0.01,-0.11,-0.02,80
0.34,-1.57,9.35,-0.01,-0.06,-0.08,80
-1.19,-1.65,9.88,0.06,-0.36,-0.11,80
-2.83,-1.55,10.1,-0.09,-0.5,-0.53,80
-2.46,-1.37,8.99,-0.17,-0.54,-0.94,80
-2.73,-0.91,8.85,-0.19,-0.3,-1.36,80
-0.65,-0.22,8.29,-0.4,0.58,-1.97,80
0.91,-0.71,5.99,-0.13,0.33,-2.0,80
-0.02,-0.38,7.1,0.27,1.17,-2.35,80
3.82,0.42,7.91,0.47,0.55,-2.39,80
4.13,0.95,9.01,0.68,1.06,-2.08,80
5.78,0.81,12.15,0.48,1.29,-1.66,80
5.59,0.43,13.0,0.56,0.55,-0.85,80
4.45,0.91,18.22,0.17,1.24,-0.65,80
6.44,1.65,19.0,-1.32,1.79,-0.26,80
3.6,2.08,16.9,-2.47,3.08,-0.06,80
4.47,3.64,15.75,-3.48,2.26,0.29,80
3.6,4.77,12.54,-4.11,2.47,0.77,80
0.55,6.42,10.56,-5.03,1.86,1.21,80
-2.46,7.59,5.64,-5.93,1.89,1.43,80
-5.25,8.02,1.34,-7.03,1.83,1.03,80
-6.14,8.05,-8.97,-7.33,1.38,0.84,80
-10.37,0.88,-22.32,-4.6,-0.5,1.08,80
-12.17,-2.2,-14.03,-1.8,-0.97,0.43,80
0.37,-1.29,8.73,-0.11,0.06,-0.05,81
0.57,-1.25,9.08,0.02,-0.06,-0.06,81
0.5,-1.22,9.41,-0.07,0.07,-0.02,81
0.12,-1.36,8.91,-0.04,-0.01,-0.03,81
0.36,-1.27,9.16,0.0,-0.06,-0.09,81
0.56,-1.23,9.13,-0.01,0.0,-0.02,81
0.51,-1.25,9.0,-0.02,0.02,-0.02,81
0.58,-1.23,9.14,0.05,-0.09,-0.01,81
0.4,-1.31,9.18,0.0,0.01,-0.02,81
-0.03,-1.35,9.33,0.04,-0.08,-0.03,81
-0.02,-1.35,9.43,0.07,-0.15,-0.11,81
-0.34,-1.35,9.57,0.01,-0.13,-0.18,81
0.27,-1.2,9.32,-0.03,-0.15,-0.23,81
-0.16,-1.26,9.45,-0.06,-0.06,-0.21,81
-0.06,-1.26,9.34,-0.1,-0.14,-0.33,81
-0.68,-1.24,8.84,0.05,-0.72,-0.4,81
0.39,-0.91,8.84,0.4,-1.64,-0.35,81
0.08,-0.73,9.31,0.09,-0.81,-0.59,81
1.05,-0.64,8.74,-0.23,-0.15,-0.85,81
0.9,-0.89,7.65,-0.24,0.16,-0.91,81
1.94,-0.78,7.74,0.07,0.09,-1.03,81
2.03,-0.73,8.42,0.16,0.21,-1.02,81
3.02,-0.61,9.58,0.1,0.48,-1.13,81
3.65,-0.46,10.46,0.09,0.44,-1.12,81
3.92,-0.31,10.88,0.09,0.25,-1.0,81
4.89,0.0,11.7,-0.03,0.83,-0.98,81
5.03,-0.2,12.96,-0.33,1.12,-0.68,81
4.95,0.15,14.08,-0.86,1.86,-0.55,81
5.58,0.66,15.67,-1.75,2.63,-0.38,81
5.55,2.16,16.72,-2.79,2.42,-0.13,81
6.68,4.31,15.61,-4.1,2.64,0.45,81
3.86,5.33,11.73,-5.33,2.34,1.55,81
-1.71,6.39,6.33,-6.34,2.0,2.04,81
-6.11,6.84,1.3,-7.13,2.57,1.69,81
-8.14,6.12,-7.0,-7.19,2.23,0.87,81
-8.18,3.48,-13.57,-5.83,1.44,0.47,81
-8.42,2.49,-12.76,-4.58,-0.39,0.05,81
-6.72,-1.55,-20.09,-2.76,-0.8,0.2,81
-8.1,-2.56,-13.17,-0.16,-0.26,-0.32,81
-5.0,-3.03,-8.09,0.27,-0.79,-0.19,81
-0.24,-2.37,9.77,0.28,-0.31,-0.05,82
-0.46,-2.12,9.65,0.11,-0.36,-0.28,82
0.73,-1.97,8.3,0.11,-0.43,-0.37,82
1.51,-1.89,8.59,0.32,-0.31,-0.38,82
2.19,-1.64,9.53,0.29,-0.28,-0.23,82
2.08,-1.5,9.43,0.18,-0.25,-0.01,82
1.91,-1.51,9.05,0.08,0.02,0.03,82
1.3,-1.59,9.29,0.06,0.06,0.07,82
0.86,-1.63,9.2,0.02,0.04,0.03,82
1.0,-1.59,9.18,0.0,0.04,-0.05,82
1.24,-1.55,9.17,0.0,0.01,-0.08,82
1.31,-1.57,9.07,0.01,-0.04,-0.07,82
1.34,-1.55,9.09,0.03,-0.03,-0.07,82
1.3,-1.54,9.32,-0.01,-0.02,-0.06,82
1.34,-1.5,9.08,-0.03,0.03,-0.08,82
