ax,ay,az,gx,gy,gz,sequence_id
2.08,0.36,9.19,0.01,0.01,-0.07,65
2.2,0.55,8.89,0.05,-0.03,-0.09,65
2.37,0.48,9.13,0.09,-0.05,-0.06,65
2.38,0.41,9.16,0.04,-0.05,-0.0,65
1.87,0.48,9.05,0.03,-0.02,-0.06,65
2.44,0.5,9.16,0.01,-0.02,-0.07,65
2.0,0.56,8.91,0.04,-0.04,-0.06,65
2.43,0.64,9.23,0.03,0.03,-0.07,65
2.24,0.56,9.03,0.0,-0.01,0.0,65
1.79,0.5,9.26,0.04,0.04,-0.02,65
2.16,0.57,9.45,-0.03,0.01,-0.07,65
2.22,0.54,8.98,-0.02,-0.03,-0.06,65
2.35,0.58,9.06,-0.01,0.02,-0.03,65
2.46,0.59,9.09,-0.0,-0.01,-0.01,65
1.92,0.48,8.7,-0.01,0.0,0.05,65
2.03,0.55,9.21,0.05,0.03,-0.05,65
2.26,0.57,9.04,-0.03,0.05,-0.03,65
2.26,0.73,9.14,0.05,-0.07,-0.02,65
2.4,0.68,8.99,0.0,0.03,0.0,65
2.25,0.59,9.14,0.06,-0.07,0.03,65
1.69,0.53,8.76,0.07,-0.02,0.0,65
2.31,0.69,9.56,0.09,-0.05,-0.08,65
2.12,0.69,9.17,0.02,-0.04,-0.0,65
2.28,0.67,9.79,0.01,-0.06,-0.06,65
1.95,0.72,10.87,-0.04,-0.05,-0.12,65
2.95,0.66,12.4,-0.43,0.1,-0.31,65
4.29,1.57,18.08,-0.83,-0.02,-0.23,65
4.64,2.07,19.43,-2.09,-0.11,0.26,65
3.52,2.91,19.16,-3.2,-0.22,0.45,65
2.97,3.78,17.67,-4.49,-0.95,0.81,65
2.31,4.37,11.82,-5.63,-0.44,0.99,65
1.7,3.71,6.75,-6.21,0.08,1.05,65
0.98,2.38,1.48,-6.16,0.57,0.96,65
0.42,0.65,-1.47,-5.72,0.67,0.73,65
1.13,-0.17,-3.51,-5.27,0.23,0.57,65
1.93,-1.44,-7.34,-4.94,0.27,0.66,65
1.38,-3.78,-12.45,-3.96,1.22,0.76,65
-0.85,-5.16,-15.58,-2.42,0.8,0.39,65
-0.19,-5.0,-14.97,-0.86,0.21,-0.07,65
-0.06,-6.2,-14.66,0.14,0.2,-0.17,65
2.48,0.58,8.85,-0.07,0.01,-0.06,66
2.51,0.67,8.89,-0.03,0.03,-0.09,66
2.85,0.72,8.83,0.02,-0.03,-0.06,66
2.41,0.68,9.07,0.0,0.02,-0.02,66
2.48,0.66,8.86,0.02,0.03,-0.07,66
2.62,0.74,9.27,0.02,-0.03,-0.05,66
2.66,0.74,9.02,0.0,-0.0,-0.0,66
2.27,0.57,9.03,0.01,-0.05,-0.0,66
2.55,0.61,9.33,-0.0,-0.06,-0.06,66
2.76,0.78,8.92,-0.02,-0.02,-0.06,66
2.75,0.69,9.08,-0.02,-0.01,0.0,66
2.49,0.69,8.92,0.0,0.01,0.01,66
2.45,0.65,8.95,-0.02,0.02,0.03,66
2.44,0.69,9.1,0.04,-0.02,-0.04,66
2.47,0.68,8.91,-0.03,0.03,0.01,66
2.42,0.7,8.85,0.05,-0.04,-0.05,66
2.63,0.73,8.94,0.0,0.04,-0.01,66
2.44,0.65,9.08,0.06,-0.03,0.0,66
2.39,0.66,9.0,0.02,0.04,-0.04,66
2.66,0.77,9.32,0.06,-0.04,-0.03,66
2.3,0.66,9.18,0.0,0.02,-0.01,66
2.52,0.81,9.69,0.04,-0.08,-0.1,66
3.07,0.88,10.15,-0.08,-0.02,-0.03,66
2.12,1.0,13.6,-0.33,-0.17,-0.1,66
3.02,0.75,17.11,-1.05,-0.38,-0.05,66
4.4,2.28,19.44,-2.2,-0.47,-0.06,66
6.65,3.48,19.28,-3.43,-0.42,0.61,66
4.46,3.2,15.44,-4.39,-0.69,0.95,66
3.96,3.43,11.89,-5.14,-0.59,1.02,66
4.34,3.33,6.8,-5.69,-0.19,1.38,66
1.25,2.3,4.25,-5.67,-0.45,1.52,66
2.31,1.94,-0.75,-6.08,-0.31,1.5,66
1.08,0.01,-5.8,-5.73,0.14,1.69,66
-0.47,-3.6,-12.38,-4.43,1.38,1.41,66
-1.41,-4.67,-11.27,-2.45,0.07,0.83,66
-0.92,-4.66,-11.95,-1.91,0.73,0.7,66
-1.84,-5.77,-15.07,-1.03,0.43,0.63,66
-2.2,-6.64,-12.13,0.37,0.18,0.2,66
2.52,0.91,9.64,0.05,-0.06,-0.14,67
2.15,0.81,9.17,-0.03,-0.02,0.0,67
2.26,0.87,9.26,0.02,-0.01,-0.08,67
2.63,0.81,9.41,-0.02,-0.01,0.02,67
1.69,0.71,8.93,-0.02,-0.01,-0.01,67
2.52,0.75,9.21,-0.03,-0.05,-0.06,67
2.09,0.58,8.39,0.03,-0.1,-0.04,67
2.12,0.6,8.91,0.07,-0.05,-0.1,67
2.51,0.86,9.06,0.04,-0.03,-0.1,67
2.68,1.0,9.36,0.03,-0.04,-0.07,67
2.4,0.91,8.95,0.01,-0.01,-0.01,67
2.42,0.94,9.27,0.01,-0.04,-0.01,67
2.47,0.83,9.13,-0.02,0.0,0.02,67
2.01,0.74,8.92,-0.02,0.0,-0.0,67
2.45,0.85,9.03,0.02,-0.03,-0.06,67
2.38,0.85,9.08,-0.01,-0.03,-0.01,67
2.37,0.97,9.08,0.01,-0.0,-0.03,67
2.66,0.99,9.31,-0.03,-0.01,0.02,67
2.27,0.83,9.04,-0.04,0.01,0.05,67
2.0,0.8,9.2,-0.01,-0.01,-0.03,67
2.32,0.75,9.05,-0.05,0.0,-0.01,67
2.15,0.79,8.97,0.02,-0.04,-0.06,67
2.67,0.81,9.23,-0.04,-0.01,-0.03,67
2.09,0.76,8.76,0.0,-0.0,-0.02,67
2.47,0.84,8.95,0.01,0.01,-0.05,67
2.32,0.86,9.08,0.02,-0.0,-0.04,67
2.42,0.97,8.88,0.02,-0.02,-0.03,67
2.3,0.81,8.97,0.02,-0.03,-0.01,67
2.29,0.86,8.99,0.06,-0.01,-0.06,67
2.72,1.02,9.12,0.01,0.04,0.01,67
2.21,0.84,8.59,0.02,0.08,0.04,67
2.33,0.93,9.32,0.12,-0.05,-0.02,67
2.45,0.97,9.14,0.02,0.05,0.02,67
2.31,0.85,9.5,0.05,-0.04,-0.01,67
2.1,0.78,9.48,-0.02,0.05,-0.02,67
2.09,0.75,10.18,0.01,0.01,-0.11,67
2.56,0.8,12.73,-0.14,0.03,-0.08,67
2.6,2.05,18.47,-0.76,-0.05,-0.31,67
5.24,3.44,19.25,-2.23,0.29,-0.04,67
3.85,3.93,20.72,-3.44,-0.64,0.49,67
3.12,4.32,15.83,-4.47,-0.8,0.85,67
2.75,4.75,14.43,-5.55,-0.95,1.09,67
2.69,4.89,7.94,-6.52,-0.11,1.21,67
3.39,4.77,2.87,-6.91,1.03,1.51,67
1.49,4.89,-0.74,-7.36,1.51,1.54,67
1.72,2.58,-8.92,-6.75,0.96,1.45,67
1.16,-2.32,-18.47,-4.78,2.33,1.02,67
-0.99,-3.89,-13.45,-2.04,0.3,0.36,67
0.06,-4.57,-13.65,-0.89,-0.09,-0.02,67
-0.13,-5.84,-13.67,-0.15,-0.11,-0.08,67
-0.15,-7.17,-9.45,0.75,-0.18,-0.12,67
-0.14,-8.31,-5.71,0.8,-0.22,-0.21,67
2.26,0.12,9.2,-0.07,-0.03,-0.0,68
2.33,0.06,9.17,-0.03,-0.1,0.02,68
1.69,-0.06,9.06,-0.05,0.02,0.04,68
2.22,0.02,9.08,-0.05,-0.02,-0.04,68
1.98,0.0,8.91,-0.04,-0.0,0.01,68
1.95,0.06,8.77,-0.0,0.0,-0.04,68
2.15,0.0,8.68,0.08,-0.03,-0.01,68
2.1,0.11,9.09,0.12,0.0,-0.06,68
2.41,0.18,9.19,0.09,-0.07,-0.06,68
2.06,0.21,8.91,0.07,-0.01,-0.02,68
2.35,0.28,9.18,0.14,-0.12,-0.06,68
2.36,0.24,9.52,0.05,-0.02,0.01,68
1.78,0.31,9.13,0.04,-0.0,-0.07,68
2.73,0.37,9.57,0.02,-0.02,-0.03,68
1.86,0.27,8.87,-0.04,0.02,-0.0,68
2.64,0.39,9.25,0.05,-0.03,-0.05,68
2.11,0.3,9.07,-0.03,0.02,0.05,68
1.64,0.3,8.81,0.04,0.06,-0.08,68
2.48,0.33,9.44,0.05,0.01,-0.09,68
1.91,0.4,8.68,-0.02,0.05,-0.04,68
2.41,0.47,9.03,0.09,-0.03,-0.07,68
2.32,0.51,9.0,0.06,-0.02,0.0,68
2.07,0.49,9.0,0.07,0.04,-0.04,68
2.48,0.52,9.11,0.1,-0.06,-0.01,68
2.03,0.52,8.95,0.05,0.06,0.02,68
2.36,0.76,9.08,0.1,0.05,-0.04,68
2.28,0.78,9.54,0.09,-0.01,0.09,68
1.7,0.44,9.86,-0.03,0.06,0.04,68
1.75,0.51,9.58,0.02,-0.01,-0.06,68
2.35,0.38,10.3,-0.1,0.02,-0.08,68
2.29,0.52,12.24,-0.09,-0.0,-0.07,68
3.11,1.66,18.18,-0.45,-0.3,-0.11,68
3.48,2.9,21.23,-1.87,-0.55,0.24,68
4.67,3.92,19.11,-3.47,-0.2,0.39,68
4.29,4.55,17.08,-4.68,-1.15,0.87,68
2.83,4.54,12.82,-5.9,-0.73,1.16,68
2.01,3.79,6.56,-6.51,-0.22,1.11,68
2.26,2.64,1.93,-6.51,0.27,1.11,68
0.8,1.7,-1.23,-6.25,0.63,1.01,68
1.32,1.04,-4.5,-5.94,-0.12,0.82,68
0.56,-0.34,-9.4,-5.47,0.69,0.79,68
0.31,-2.99,-17.94,-3.59,0.75,0.22,68
-0.54,-3.03,-17.03,-1.04,-0.63,-0.09,68
0.61,-4.2,-15.65,-0.08,0.26,0.08,68
-0.14,-6.78,-11.06,1.21,-0.02,0.06,68
0.68,-8.24,-4.16,1.23,-0.12,-0.4,68
2.01,-9.09,-3.11,0.53,0.06,-0.23,68
1.45,-9.29,-4.03,0.07,-0.04,-0.12,68
1.92,-8.54,-5.6,-0.26,0.05,-0.04,68
2.48,0.88,8.82,-0.05,0.0,0.06,69
2.11,0.88,9.05,0.03,-0.02,-0.0,69
2.25,0.88,9.06,-0.04,0.03,0.01,69
2.11,0.93,9.05,0.04,-0.07,-0.04,69
2.54,0.94,9.17,-0.02,0.03,0.01,69
1.95,0.83,9.03,0.06,-0.06,-0.01,69
2.4,0.97,9.52,-0.0,-0.01,-0.05,69
2.06,0.84,8.83,-0.02,-0.06,-0.0,69
2.39,0.99,9.25,0.01,0.02,-0.03,69
2.1,0.92,8.94,0.0,-0.05,-0.02,69
2.44,0.97,9.35,-0.01,0.01,-0.04,69
2.14,0.94,8.76,-0.01,0.02,-0.03,69
2.48,0.94,9.28,0.01,-0.03,-0.04,69
2.17,0.94,8.79,-0.01,0.01,-0.04,69
2.45,1.01,9.16,0.03,-0.05,-0.02,69
2.35,1.01,9.13,0.0,-0.01,-0.03,69
2.56,1.02,9.0,0.01,-0.04,-0.01,69
2.18,0.87,9.11,-0.0,-0.03,0.03,69
2.37,1.04,9.05,-0.0,-0.01,-0.05,69
2.41,1.03,9.05,0.01,-0.06,0.02,69
2.17,0.99,8.99,0.01,0.01,-0.03,69
2.61,1.03,9.33,-0.01,-0.04,0.0,69
1.97,0.9,8.68,-0.04,-0.01,-0.0,69
2.45,1.09,9.25,0.02,-0.03,-0.08,69
2.2,0.9,8.39,-0.05,0.09,0.0,69
2.28,1.0,8.66,0.1,-0.04,-0.08,69
2.27,1.16,8.96,0.05,-0.04,-0.05,69
3.2,1.33,9.52,0.16,-0.32,-0.04,69
3.57,1.02,11.45,0.06,-0.48,0.15,69
3.54,1.42,13.44,-0.19,-0.31,0.05,69
5.32,3.14,19.89,-0.78,-0.3,0.05,69
5.25,3.51,20.15,-2.31,-0.27,0.69,69
4.79,4.13,18.42,-3.52,-0.38,0.7,69
5.45,4.9,15.33,-4.63,-0.77,1.15,69
3.13,5.56,10.88,-5.61,-1.02,1.66,69
2.06,4.98,6.67,-6.45,-0.61,1.53,69
1.73,3.39,2.42,-6.42,0.41,1.64,69
0.58,2.63,-0.92,-6.52,0.32,1.42,69
1.5,2.19,-3.67,-6.44,0.68,1.19,69
2.57,0.27,-13.93,-5.86,1.16,1.4,69
-0.91,-2.57,-16.54,-3.36,0.98,1.2,69
-1.12,-2.98,-19.52,-1.66,0.06,0.64,69
-1.86,-4.77,-16.33,0.08,0.27,0.52,69
-2.16,-6.94,-9.96,1.27,-0.55,-0.19,69
0.49,-7.9,-4.47,1.07,-0.25,-0.43,69
2.78,0.86,8.94,-0.06,-0.04,-0.05,70
2.95,0.95,8.89,-0.03,0.0,-0.05,70
3.04,1.0,9.07,-0.0,-0.06,0.01,70
2.54,0.89,8.62,0.03,0.01,0.02,70
2.81,1.02,9.2,0.08,-0.02,-0.01,70
2.62,1.02,9.07,0.04,-0.03,-0.01,70
2.89,1.15,9.22,-0.0,0.01,-0.03,70
2.66,1.08,8.62,-0.01,-0.02,-0.01,70
2.91,1.12,9.03,0.01,-0.01,-0.01,70
2.75,1.02,8.83,-0.0,0.01,-0.01,70
2.72,1.13,8.72,0.03,0.0,-0.02,70
2.86,1.02,8.98,0.04,-0.03,-0.03,70
2.67,1.09,8.83,0.03,-0.01,-0.04,70
2.95,1.1,9.21,0.03,0.02,-0.03,70
2.52,1.12,8.83,-0.0,0.01,-0.02,70
3.06,1.24,9.32,0.02,0.02,-0.06,70
2.69,1.09,8.64,-0.04,0.05,0.02,70
2.75,1.11,9.06,0.05,-0.03,-0.03,70
2.52,1.06,8.65,-0.02,0.09,-0.02,70
2.83,1.25,8.91,0.07,-0.03,-0.06,70
2.68,1.03,8.84,0.02,0.05,0.01,70
2.41,1.15,8.77,0.08,-0.0,-0.09,70
2.89,1.3,9.01,0.04,0.06,-0.06,70
3.16,1.33,9.47,0.06,0.01,-0.05,70
2.8,1.28,9.65,-0.01,0.03,-0.0,70
3.34,1.27,10.86,-0.03,0.0,-0.01,70
3.27,1.74,13.63,-0.25,0.02,0.03,70
3.55,2.87,18.13,-0.89,-0.33,0.12,70
4.67,3.93,21.09,-2.02,-0.91,0.38,70
5.16,4.62,18.82,-3.67,-0.53,0.66,70
4.77,4.88,14.1,-5.02,-0.21,0.91,70
3.97,4.26,9.62,-5.61,0.04,1.18,70
2.01,3.54,6.62,-6.05,0.54,1.12,70
2.58,2.2,1.19,-6.07,0.51,0.99,70
1.73,0.77,-1.07,-5.77,0.89,0.92,70
1.96,-0.16,-3.57,-5.58,1.1,0.85,70
1.44,-1.7,-6.02,-5.18,0.42,0.72,70
2.45,-4.52,-15.19,-3.99,0.97,0.87,70
-1.27,-5.17,-13.6,-2.09,0.52,0.47,70
0.31,-5.52,-16.53,-0.84,0.21,0.04,70
0.1,-6.26,-12.71,0.45,-0.18,-0.06,70
0.82,-7.7,-7.26,0.99,-0.26,-0.18,70
1.11,-8.45,-4.74,0.67,-0.1,-0.12,70
2.37,1.15,9.07,-0.01,0.02,-0.03,71
2.47,1.01,9.05,-0.01,-0.04,-0.0,71
2.28,1.02,8.86,0.02,-0.01,-0.03,71
2.54,1.17,9.01,0.0,-0.02,-0.05,71
2.31,1.14,8.63,0.1,-0.12,-0.05,71
2.6,1.2,9.22,0.06,-0.06,-0.03,71
2.61,1.24,9.17,-0.0,0.02,-0.01,71
2.22,1.13,8.96,-0.01,0.01,-0.02,71
2.72,1.22,9.26,-0.01,-0.02,-0.04,71
2.48,1.09,8.87,-0.04,0.0,0.01,71
2.37,1.22,8.82,-0.01,-0.0,-0.05,71
2.88,1.28,9.19,0.01,-0.01,-0.01,71
2.39,1.15,8.59,-0.01,0.0,0.03,71
2.31,1.2,9.09,0.05,-0.02,-0.04,71
2.53,1.2,8.73,-0.01,0.04,-0.0,71
2.18,1.23,9.01,0.07,-0.05,-0.03,71
2.87,1.35,9.49,0.01,-0.04,-0.04,71
2.27,1.17,8.72,-0.02,0.01,0.01,71
2.63,1.25,9.31,0.01,-0.02,-0.03,71
2.35,1.2,8.81,-0.03,0.0,-0.02,71
2.79,1.35,9.3,-0.0,0.02,-0.02,71
2.61,1.22,8.87,-0.04,0.0,0.02,71
2.51,1.17,8.97,-0.0,0.05,0.02,71
2.32,1.13,8.81,-0.01,0.04,0.01,71
2.33,1.18,9.04,0.02,0.03,-0.0,71
2.0,1.18,8.67,0.0,0.08,-0.05,71
2.6,1.33,9.15,0.05,-0.04,-0.05,71
1.92,1.15,8.62,0.01,0.0,-0.02,71
2.8,1.43,9.13,0.08,-0.09,-0.11,71
2.61,1.4,8.99,0.01,-0.01,-0.0,71
2.47,1.25,9.13,-0.0,0.07,-0.01,71
2.59,1.24,9.13,0.04,-0.01,0.01,71
2.09,1.16,8.99,0.01,-0.01,0.01,71
2.37,1.36,9.33,0.04,-0.0,-0.07,71
2.28,1.32,9.26,-0.04,-0.02,-0.01,71
2.32,1.38,8.92,0.02,-0.12,-0.09,71
2.73,1.36,9.12,-0.04,-0.01,-0.04,71
2.23,1.29,10.21,-0.03,-0.02,-0.1,71
3.12,2.01,13.53,-0.28,0.06,-0.2,71
3.88,3.26,20.35,-1.07,-0.38,-0.06,71
6.39,4.06,19.48,-2.5,-0.7,0.48,71
4.29,4.19,17.74,-3.8,-0.45,0.92,71
3.87,5.07,16.16,-5.17,-0.2,1.03,71
2.64,4.64,10.79,-5.9,-0.24,1.27,71
2.59,3.46,4.07,-6.42,0.45,1.27,71
1.62,1.02,2.58,-5.87,0.56,1.31,71
1.0,0.28,-0.75,-5.74,0.35,1.1,71
1.83,0.2,-4.0,-5.77,0.92,1.07,71
1.35,-0.41,-8.91,-5.5,1.09,1.02,71
1.08,-3.06,-17.38,-3.87,1.54,0.82,71
-1.15,-3.65,-15.14,-1.74,0.8,0.48,71
-0.83,-4.58,-16.03,-0.55,0.23,-0.02,71
-0.48,-6.37,-12.25,0.77,-0.2,-0.23,71
0.06,-7.65,-5.71,1.12,-0.42,-0.5,71
1.2,-8.52,-4.18,0.54,0.07,-0.36,71
2.2,1.66,9.06,-0.0,0.02,0.01,72
1.93,1.69,9.1,-0.0,-0.02,-0.0,72
2.17,1.7,9.22,-0.05,0.05,-0.01,72
2.03,1.71,9.05,-0.07,-0.02,-0.04,72
2.1,1.65,8.93,-0.04,0.02,-0.07,72
2.28,1.65,9.01,-0.01,0.0,-0.06,72
2.14,1.49,8.8,-0.01,-0.05,-0.03,72
2.17,1.45,8.94,0.02,0.01,-0.05,72
2.18,1.63,9.08,0.01,0.01,-0.06,72
2.32,1.7,9.07,-0.03,0.02,-0.07,72
2.48,1.75,8.89,-0.02,-0.02,-0.02,72
2.04,1.64,8.77,-0.0,0.01,0.01,72
2.12,1.69,8.94,-0.01,0.01,-0.03,72
2.3,1.7,8.94,0.04,-0.01,0.0,72
1.9,1.61,9.21,-0.03,-0.02,0.01,72
2.06,1.59,8.74,-0.0,0.0,-0.05,72
2.36,1.66,8.92,-0.01,-0.03,-0.03,72
1.97,1.61,9.04,0.05,-0.01,-0.01,72
2.2,1.69,9.18,-0.03,-0.01,-0.03,72
2.37,1.68,8.76,0.01,-0.06,-0.01,72
2.04,1.59,8.86,0.01,0.01,0.01,72
2.29,1.62,8.85,0.04,0.01,-0.01,72
1.98,1.64,8.8,0.03,-0.01,0.02,72
2.21,1.65,9.12,0.07,-0.01,-0.03,72
2.14,1.62,8.97,0.02,-0.01,-0.03,72
1.99,1.71,8.99,0.02,-0.03,-0.02,72
2.4,1.82,9.12,0.05,-0.01,-0.08,72
2.26,1.82,9.07,0.0,-0.01,0.02,72
2.32,1.87,9.39,0.03,-0.08,-0.02,72
2.26,1.84,9.91,-0.02,-0.04,0.02,72
2.16,2.55,13.97,-0.26,-0.07,-0.2,72
4.33,3.57,18.46,-1.14,-0.45,-0.09,72
4.07,4.64,20.47,-2.63,-0.22,0.49,72
4.18,4.99,19.45,-3.98,-0.84,0.68,72
3.49,5.82,17.91,-5.26,-1.05,1.17,72
3.31,6.97,11.99,-6.88,-0.04,1.26,72
3.11,5.49,4.44,-7.12,0.78,1.38,72
0.84,3.24,0.29,-6.63,0.45,1.06,72
2.04,2.34,-1.73,-6.33,0.28,0.75,72
2.04,0.55,-9.51,-5.92,0.93,0.88,72
0.12,-3.5,-15.93,-3.79,0.76,0.75,72
-0.8,-4.0,-13.46,-1.99,-0.27,0.25,72
-0.1,-4.85,-16.63,-1.02,0.15,0.3,72
-0.81,-6.48,-13.21,0.32,-0.01,0.08,72
-0.5,-7.79,-7.64,1.05,-0.28,-0.22,72
1.37,-8.41,-3.4,0.91,-0.37,-0.38,72
2.56,1.69,8.95,0.02,-0.02,-0.02,73
2.7,1.66,8.86,0.04,-0.02,0.0,73
2.39,1.59,8.93,0.02,-0.1,0.01,73
2.73,1.72,8.78,0.04,-0.07,-0.03,73
2.65,1.75,8.91,0.03,-0.04,-0.01,73
2.79,1.79,9.07,0.02,-0.02,0.01,73
2.69,1.64,9.11,0.02,0.0,0.02,73
2.45,1.66,8.77,-0.01,-0.02,-0.03,73
3.05,1.83,9.01,-0.04,0.0,-0.02,73
2.45,1.67,8.51,-0.02,-0.0,0.02,73
2.49,1.67,8.91,0.02,-0.0,-0.03,73
2.49,1.66,8.84,0.0,-0.03,-0.06,73
2.57,1.7,8.91,0.0,0.0,-0.05,73
2.59,1.71,9.0,0.01,-0.05,-0.07,73
2.67,1.74,8.96,-0.03,-0.0,-0.07,73
2.94,1.76,8.9,-0.0,-0.03,-0.05,73
2.62,1.67,8.55,-0.01,-0.01,-0.04,73
2.9,1.78,9.08,0.02,-0.04,-0.03,73
2.69,1.72,8.59,-0.0,0.0,-0.0,73
2.84,1.78,8.87,0.03,-0.01,-0.03,73
2.77,1.78,8.82,0.03,-0.01,0.02,73
2.7,1.77,8.98,0.0,-0.0,-0.0,73
2.55,1.69,8.71,0.02,-0.0,-0.01,73
2.48,1.8,8.87,0.03,0.0,-0.03,73
2.71,1.8,8.77,-0.01,0.04,-0.06,73
2.76,1.85,8.88,0.03,-0.01,-0.02,73
2.51,1.78,8.86,0.02,0.03,-0.05,73
2.78,1.87,9.0,-0.02,0.08,-0.02,73
2.73,1.83,9.01,0.01,0.05,-0.04,73
2.65,1.75,9.28,0.05,-0.04,-0.03,73
2.48,1.73,9.77,-0.08,0.08,-0.07,73
3.25,2.5,14.13,-0.31,0.14,-0.05,73
1.69,2.76,18.91,-1.13,-0.37,-0.04,73
5.04,5.73,22.94,-3.04,-0.36,-0.6,73
7.56,6.47,18.17,-4.51,0.16,0.43,73
3.54,6.04,16.07,-5.49,-0.83,0.82,73
2.83,5.42,9.45,-6.17,-0.03,1.14,73
1.69,5.08,5.28,-6.83,0.11,1.07,73
2.21,3.05,-1.22,-6.58,1.22,1.31,73
-0.28,1.06,-2.82,-6.03,0.22,0.94,73
1.7,-0.07,-7.1,-5.47,0.22,0.94,73
1.25,-4.11,-15.42,-4.04,1.6,0.99,73
-1.44,-5.69,-12.61,-1.88,0.33,0.38,73
0.73,-5.62,-11.75,-1.18,0.51,0.01,73
0.68,-6.53,-13.13,-0.51,0.26,0.15,73
0.09,-7.3,-9.87,0.42,-0.18,0.02,73
2.31,1.27,9.26,0.07,0.02,-0.04,74
2.27,1.3,9.19,0.02,0.03,-0.01,74
2.16,1.32,9.11,0.02,-0.02,0.01,74
2.04,1.24,9.08,0.01,-0.05,-0.04,74
2.04,1.24,8.89,0.02,-0.06,-0.06,74
2.31,1.28,9.04,0.04,-0.1,-0.08,74
2.2,1.36,9.03,0.01,-0.02,-0.08,74
2.38,1.39,9.1,0.05,-0.07,-0.06,74
2.3,1.3,9.09,-0.02,-0.03,-0.03,74
2.36,1.34,8.71,0.02,-0.07,-0.04,74
2.36,1.49,9.08,0.02,-0.02,-0.04,74
2.46,1.39,8.9,-0.02,0.01,-0.01,74
2.44,1.47,8.81,0.03,-0.02,-0.03,74
2.16,1.31,8.98,0.01,-0.0,-0.01,74
2.36,1.44,9.0,0.06,-0.01,-0.05,74
2.4,1.43,9.06,-0.0,-0.02,-0.01,74
2.42,1.47,9.19,0.05,-0.02,-0.02,74
2.29,1.47,8.9,-0.01,-0.02,-0.01,74
2.46,1.45,9.06,0.02,0.01,-0.01,74
2.03,1.4,8.82,0.01,-0.02,-0.03,74
2.47,1.48,9.12,0.01,0.0,-0.04,74
2.33,1.49,8.73,0.02,-0.0,-0.04,74
2.52,1.49,9.05,0.03,-0.01,-0.01,74
2.34,1.52,8.87,0.04,-0.01,-0.02,74
2.26,1.51,9.07,0.03,-0.04,0.0,74
2.37,1.55,9.01,0.03,0.0,-0.01,74
2.48,1.59,9.04,0.01,-0.01,-0.02,74
2.19,1.55,8.94,0.05,-0.03,0.0,74
2.42,1.6,9.23,-0.0,0.01,-0.01,74
2.1,1.51,8.97,0.01,-0.04,-0.02,74
2.44,1.6,9.02,-0.04,0.04,-0.05,74
2.31,1.46,8.51,0.01,-0.03,-0.02,74
2.21,1.5,9.01,0.04,0.0,-0.08,74
2.69,1.67,9.35,0.03,-0.04,-0.06,74
2.5,1.76,12.29,-0.11,0.13,-0.1,74
3.38,3.19,18.63,-0.68,-0.0,-0.38,74
4.99,5.13,24.16,-2.29,-0.74,0.17,74
3.94,6.13,22.87,-4.4,-0.45,0.63,74
2.67,7.41,17.15,-6.25,-0.43,0.75,74
1.91,6.77,10.13,-6.89,-0.62,0.79,74
1.84,4.79,5.36,-6.69,0.13,0.71,74
3.53,4.51,1.07,-6.76,0.14,0.87,74
3.12,2.93,-2.98,-6.22,-0.13,1.26,74
2.38,1.39,-8.89,-5.73,0.46,1.56,74
0.22,-2.1,-16.49,-4.23,1.0,1.5,74
-1.51,-3.59,-14.35,-2.02,0.05,0.87,74
-1.26,-4.44,-16.28,-1.01,0.22,0.61,74
-1.67,-6.4,-13.16,0.33,0.1,0.27,74
-1.25,-7.59,-7.15,0.87,-0.02,-0.12,74
0.21,-8.67,-4.42,0.61,-0.06,-0.24,74
0.44,-8.95,-4.32,0.31,-0.17,-0.24,74
1.07,-8.7,-5.36,0.08,0.0,-0.17,74
2.5,1.6,8.96,0.06,-0.07,-0.05,75
2.38,1.61,8.72,0.07,-0.06,0.06,75
2.18,1.62,9.06,0.04,0.1,0.07,75
2.02,1.59,9.07,0.04,-0.06,0.01,75
2.1,1.59,8.9,0.04,0.02,0.01,75
2.1,1.58,9.22,-0.01,0.0,-0.0,75
2.14,1.54,9.05,0.03,-0.1,-0.02,75
1.99,1.54,9.02,-0.03,0.02,-0.06,75
2.34,1.58,8.78,0.01,-0.03,-0.07,75
2.21,1.63,8.94,0.01,0.01,-0.04,75
2.27,1.68,8.94,0.03,0.02,-0.06,75
2.18,1.63,8.92,0.01,-0.03,-0.05,75
2.3,1.68,8.8,0.03,-0.02,-0.02,75
1.94,1.69,8.94,0.03,-0.03,-0.04,75
2.53,1.86,9.12,0.04,-0.03,-0.04,75
2.17,1.7,8.84,-0.01,0.02,0.02,75
2.29,1.69,9.15,0.02,-0.02,-0.0,75
2.01,1.64,8.93,0.02,0.0,-0.03,75
2.29,1.81,9.13,-0.0,0.02,-0.02,75
2.19,1.74,8.95,0.02,-0.03,-0.01,75
2.1,1.74,8.93,-0.03,0.05,0.01,75
2.11,1.72,8.97,0.01,-0.01,-0.0,75
2.09,1.72,8.91,-0.01,0.0,-0.02,75
2.22,1.71,8.92,-0.0,0.0,-0.02,75
1.97,1.67,8.79,0.0,-0.0,-0.03,75
2.42,1.76,9.02,-0.0,0.01,-0.04,75
2.03,1.83,8.56,0.03,-0.03,-0.04,75
2.53,1.79,9.1,0.01,0.0,0.01,75
1.98,1.66,8.67,0.05,-0.02,-0.01,75
2.14,1.64,9.07,0.01,0.05,-0.02,75
2.09,1.74,9.11,0.06,-0.05,-0.07,75
